"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"333","RUS","Europe","Russia","2020-12-28",3047335,27363,28184.714,54559,479,548,20881.531,187.502,193.133,373.86,3.282,3.755,0.98,NA,NA,NA,NA,NA,NA,NA,NA,292690,89808866,615.405,2.006,443465,3.039,0.064,15.7,"tests performed",NA,NA,NA,NA,58765,NA,NA,NA,403,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"334","RUS","Europe","Russia","2020-12-29",3073923,26588,27934.429,55107,548,547.571,21063.723,182.191,191.418,377.615,3.755,3.752,0.97,NA,NA,NA,NA,NA,NA,NA,NA,395008,90203874,618.112,2.707,443688,3.04,0.063,15.9,"tests performed",NA,NA,NA,NA,68000,NA,NA,NA,466,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"335","RUS","Europe","Russia","2020-12-30",3100018,26095,27831.714,55692,585,554.571,21242.536,178.813,190.714,381.623,4.009,3.8,0.97,NA,NA,NA,NA,NA,NA,NA,NA,445015,90648889,621.162,3.049,438669,3.006,0.063,15.8,"tests performed",NA,NA,NA,NA,68000,NA,NA,NA,466,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"336","RUS","Europe","Russia","2020-12-31",3127347,27329,27521.714,56271,579,548.143,21429.805,187.269,188.59,385.591,3.968,3.756,0.96,NA,NA,NA,NA,NA,NA,NA,NA,474243,91123132,624.411,3.25,432679,2.965,0.064,15.7,"tests performed",NA,NA,NA,NA,68000,NA,NA,NA,466,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"337","RUS","Europe","Russia","2021-01-01",3153960,26613,27238.571,56798,527,544.714,21612.168,182.363,186.649,389.202,3.611,3.733,0.95,NA,NA,NA,NA,NA,NA,NA,NA,386001,91509133,627.056,2.645,414800,2.842,0.066,15.2,"tests performed",NA,NA,NA,NA,68000,NA,NA,NA,466,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"338","RUS","Europe","Russia","2021-01-02",3179898,25938,26825,57235,437,528,21789.905,177.737,183.815,392.197,2.994,3.618,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368709,2.527,0.073,13.7,"tests performed",8e+05,8e+05,NA,NA,68000,0.55,0.55,NA,466,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"339","RUS","Europe","Russia","2021-01-03",3203743,23845,26253,57730,495,521.429,21953.3,163.395,179.896,395.589,3.392,3.573,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,91852003,629.406,NA,333690,2.287,0.079,12.7,"tests performed",NA,NA,NA,NA,60883,NA,NA,NA,417,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"340","RUS","Europe","Russia","2021-01-04",3226758,23015,25631.857,58203,473,520.571,22111.008,157.708,175.64,398.83,3.241,3.567,0.92,NA,NA,NA,NA,NA,NA,NA,NA,217791,92069794,630.898,1.492,322990,2.213,0.079,12.6,"tests performed",NA,NA,NA,NA,53766,NA,NA,NA,368,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"341","RUS","Europe","Russia","2021-01-05",3250713,23955,25255.714,58706,503,514.143,22275.157,164.149,173.062,402.276,3.447,3.523,0.92,NA,NA,NA,NA,NA,NA,NA,NA,268620,92338414,632.739,1.841,304934,2.09,0.083,12.1,"tests performed",NA,NA,NA,NA,46649,NA,NA,NA,320,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"342","RUS","Europe","Russia","2021-01-06",3274615,23902,24942.429,59137,431,492.143,22438.943,163.786,170.915,405.23,2.953,3.372,0.92,NA,NA,NA,NA,NA,NA,NA,NA,300065,92638479,634.795,2.056,284227,1.948,0.088,11.4,"tests performed",NA,NA,NA,NA,39532,NA,NA,NA,271,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"343","RUS","Europe","Russia","2021-01-07",3297833,23218,24355.143,59628,491,479.571,22598.042,159.099,166.891,408.594,3.365,3.286,0.92,NA,NA,NA,NA,NA,NA,NA,NA,330412,92968891,637.059,2.264,263680,1.807,0.092,10.8,"tests performed",NA,NA,NA,NA,32416,NA,NA,NA,222,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"344","RUS","Europe","Russia","2021-01-08",3321163,23330,23886.143,60067,439,467,22757.908,159.866,163.677,411.603,3.008,3.2,0.92,NA,NA,NA,NA,NA,NA,NA,NA,268668,93237559,638.9,1.841,246918,1.692,0.097,10.3,"tests performed",NA,NA,NA,NA,25299,NA,NA,NA,173,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"345","RUS","Europe","Russia","2021-01-09",3344175,23012,23468.143,60523,456,469.714,22915.595,157.687,160.813,414.727,3.125,3.219,0.93,NA,NA,NA,NA,NA,NA,NA,NA,342405,93579964,641.247,2.346,271342,1.859,0.086,11.6,"tests performed",NA,NA,NA,NA,18182,NA,NA,NA,125,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"346","RUS","Europe","Russia","2021-01-10",3366715,22540,23281.714,60963,440,461.857,23070.048,154.453,159.535,417.742,3.015,3.165,0.93,NA,NA,NA,NA,NA,NA,NA,NA,383652,93963616,643.875,2.629,301659,2.067,0.077,13,"tests performed",NA,NA,NA,NA,18182,NA,NA,NA,125,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"347","RUS","Europe","Russia","2021-01-11",3389733,23018,23282.143,61389,426,455.143,23227.776,157.728,159.538,420.661,2.919,3.119,0.94,NA,NA,NA,NA,NA,NA,NA,NA,326357,94289973,646.112,2.236,317168,2.173,0.073,13.6,"tests performed",NA,NA,NA,NA,18182,NA,NA,NA,125,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"348","RUS","Europe","Russia","2021-01-12",3412390,22657,23096.714,61908,519,457.429,23383.031,155.255,158.268,424.218,3.556,3.134,0.95,NA,NA,NA,NA,NA,NA,NA,NA,341381,94631354,648.451,2.339,327563,2.245,0.071,14.2,"tests performed",NA,NA,NA,NA,18182,NA,NA,NA,125,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"349","RUS","Europe","Russia","2021-01-13",3434934,22544,22902.714,62463,555,475.143,23537.511,154.48,156.938,428.021,3.803,3.256,0.96,NA,NA,NA,NA,NA,NA,NA,NA,465028,95096382,651.638,3.187,351129,2.406,0.065,15.3,"tests performed",1e+06,1e+06,NA,NA,18182,0.69,0.69,NA,125,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"350","RUS","Europe","Russia","2021-01-14",3459237,24303,23057.714,63016,553,484,23704.045,166.534,158,431.81,3.789,3.317,0.96,NA,NA,NA,NA,NA,NA,NA,NA,531024,95627406,655.276,3.639,379788,2.602,0.061,16.5,"tests performed",NA,NA,NA,NA,30380,NA,NA,NA,208,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"351","RUS","Europe","Russia","2021-01-15",3483531,24294,23195.429,63558,542,498.714,23870.517,166.472,158.944,435.524,3.714,3.417,0.96,NA,NA,NA,NA,NA,NA,NA,NA,583820,96211226,659.277,4.001,424810,2.911,0.055,18.3,"tests performed",NA,NA,NA,NA,42579,NA,NA,NA,292,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"352","RUS","Europe","Russia","2021-01-16",3507201,23670,23289.429,64134,576,515.857,24032.713,162.196,159.588,439.471,3.947,3.535,0.96,NA,NA,NA,NA,NA,NA,NA,NA,478817,96690043,662.558,3.281,444297,3.044,0.052,19.1,"tests performed",NA,NA,NA,NA,54777,NA,NA,NA,375,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"353","RUS","Europe","Russia","2021-01-17",3530379,23178,23380.571,64601,467,519.714,24191.538,158.825,160.213,442.671,3.2,3.561,0.95,NA,NA,NA,NA,NA,NA,NA,NA,373123,97063166,665.115,2.557,442793,3.034,0.053,18.9,"tests performed",NA,NA,NA,NA,66976,NA,NA,NA,459,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"354","RUS","Europe","Russia","2021-01-18",3552888,22509,23307.857,65059,458,524.286,24345.778,154.24,159.715,445.81,3.138,3.593,0.95,NA,NA,NA,NA,NA,NA,NA,NA,257909,97321075,666.882,1.767,433015,2.967,0.054,18.6,"tests performed",NA,NA,NA,NA,79174,NA,NA,NA,543,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"355","RUS","Europe","Russia","2021-01-19",3574330,21442,23134.286,65632,573,532,24492.707,146.929,158.525,449.736,3.926,3.645,0.94,NA,NA,NA,NA,NA,NA,NA,NA,320711,97641786,669.08,2.198,430062,2.947,0.054,18.6,"tests performed",NA,NA,NA,NA,91373,NA,NA,NA,626,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"356","RUS","Europe","Russia","2021-01-20",3595136,20806,22886,66214,582,535.857,24635.278,142.571,156.824,453.724,3.988,3.672,0.93,NA,NA,NA,NA,NA,NA,NA,NA,410533,98052319,671.893,2.813,422277,2.894,0.054,18.5,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"357","RUS","Europe","Russia","2021-01-21",3616680,21544,22491.857,66810,596,542,24782.906,147.628,154.123,457.808,4.084,3.714,0.92,NA,NA,NA,NA,NA,NA,NA,NA,456736,98509055,675.023,3.13,411664,2.821,0.055,18.3,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"358","RUS","Europe","Russia","2021-01-22",3637862,21182,22047.286,67376,566,545.429,24928.053,145.147,151.077,461.687,3.878,3.737,0.91,NA,NA,NA,NA,NA,NA,NA,NA,436520,98945575,678.014,2.991,390621,2.677,0.056,17.7,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"359","RUS","Europe","Russia","2021-01-23",3658447,20585,21606.571,67919,543,540.714,25069.11,141.056,148.057,465.408,3.721,3.705,0.91,NA,NA,NA,NA,NA,NA,NA,NA,441206,99386781,681.037,3.023,385248,2.64,0.056,17.8,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"360","RUS","Europe","Russia","2021-01-24",3679247,20800,21266.857,68397,478,542.286,25211.64,142.53,145.729,468.683,3.275,3.716,0.9,NA,NA,NA,NA,NA,NA,NA,NA,335236,99722017,683.334,2.297,379836,2.603,0.056,17.9,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"361","RUS","Europe","Russia","2021-01-25",3698246,18999,20765.429,68841,444,540.286,25341.828,130.189,142.293,471.725,3.042,3.702,0.9,NA,NA,NA,NA,NA,NA,NA,NA,292367,100014384,685.338,2.003,384758,2.637,0.054,18.5,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"362","RUS","Europe","Russia","2021-01-26",3716228,17982,20271.143,69391,550,537,25465.048,123.22,138.906,475.494,3.769,3.68,0.89,NA,NA,NA,NA,NA,NA,NA,NA,342015,100356399,687.681,2.344,387802,2.657,0.052,19.1,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"363","RUS","Europe","Russia","2021-01-27",3733692,17464,19793.714,69971,580,536.714,25584.718,119.67,135.634,479.469,3.974,3.678,0.89,NA,NA,NA,NA,NA,NA,NA,NA,397080,100753479,690.402,2.721,385880,2.644,0.051,19.5,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"364","RUS","Europe","Russia","2021-01-28",3752548,18856,19409.714,70533,562,531.857,25713.927,129.209,133.003,483.32,3.851,3.644,0.89,NA,NA,NA,NA,NA,NA,NA,NA,411272,101164751,693.22,2.818,379385,2.6,0.051,19.5,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"365","RUS","Europe","Russia","2021-01-29",3771514,18966,19093.143,71054,521,525.429,25843.889,129.962,130.834,486.89,3.57,3.6,0.89,NA,NA,NA,NA,NA,NA,NA,NA,423497,101588248,696.122,2.902,377525,2.587,0.051,19.8,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,50.46,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"366","RUS","Europe","Russia","2021-01-30",3790265,18751,18831.143,71556,502,519.571,25972.378,128.489,129.038,490.33,3.44,3.56,0.89,NA,NA,NA,NA,NA,NA,NA,NA,414747,102002995,698.964,2.842,373745,2.561,0.05,19.8,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,46.76,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"367","RUS","Europe","Russia","2021-01-31",3808348,18083,18443,72029,473,518.857,26096.29,123.912,126.379,493.571,3.241,3.555,0.89,NA,NA,NA,NA,NA,NA,NA,NA,333065,102336060,701.247,2.282,373435,2.559,0.049,20.2,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,46.76,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"368","RUS","Europe","Russia","2021-02-01",3825739,17391,18213.286,72456,427,516.429,26215.46,119.17,124.805,496.497,2.926,3.539,0.89,NA,NA,NA,NA,NA,NA,NA,NA,201301,102537361,702.626,1.379,360425,2.47,0.051,19.8,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"369","RUS","Europe","Russia","2021-02-02",3842145,16406,17988.143,72982,526,513,26327.88,112.42,123.262,500.101,3.604,3.515,0.89,NA,NA,NA,NA,NA,NA,NA,NA,287056,102824417,704.593,1.967,352574,2.416,0.051,19.6,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"370","RUS","Europe","Russia","2021-02-03",3858367,16222,17810.714,73497,515,503.714,26439.04,111.159,122.046,503.63,3.529,3.452,0.89,NA,NA,NA,NA,NA,NA,NA,NA,382721,103207138,707.216,2.623,350523,2.402,0.051,19.7,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"371","RUS","Europe","Russia","2021-02-04",3874830,16463,17468.857,74005,508,496,26551.851,112.811,119.703,507.111,3.481,3.399,0.89,NA,NA,NA,NA,NA,NA,NA,NA,458537,103665675,710.358,3.142,357275,2.448,0.049,20.5,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"372","RUS","Europe","Russia","2021-02-05",3891274,16444,17108.571,74520,515,495.143,26664.531,112.681,117.235,510.64,3.529,3.393,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350450,2.401,0.049,20.5,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"373","RUS","Europe","Russia","2021-02-06",3907653,16379,16769.714,75010,490,493.429,26776.767,112.235,114.913,513.998,3.358,3.381,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344874,2.363,0.049,20.6,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"374","RUS","Europe","Russia","2021-02-07",3923461,15808,16444.714,75430,420,485.857,26885.089,108.323,112.686,516.876,2.878,3.329,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,104792837,718.082,NA,350968,2.405,0.047,21.3,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"375","RUS","Europe","Russia","2021-02-08",3939162,15701,16203.286,75828,398,481.714,26992.679,107.589,111.031,519.603,2.727,3.301,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362862,2.486,0.045,22.4,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"376","RUS","Europe","Russia","2021-02-09",3953970,14808,15975,76347,519,480.714,27094.149,101.47,109.467,523.16,3.556,3.294,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362505,2.484,0.044,22.7,"tests performed",NA,NA,NA,NA,103571,NA,NA,NA,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"377","RUS","Europe","Russia","2021-02-10",3968228,14258,15694.429,76873,526,482.286,27191.85,97.701,107.544,526.764,3.604,3.305,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,105646510,723.931,NA,348482,2.388,0.045,22.2,"tests performed",3900000,2200000,1700000,NA,103571,2.67,1.51,1.16,710,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"378","RUS","Europe","Russia","2021-02-11",3983031,14803,15457.286,77415,542,487.143,27293.286,101.436,105.919,530.478,3.714,3.338,0.89,NA,NA,NA,NA,NA,NA,NA,NA,399477,106045987,726.669,2.737,340045,2.33,0.045,22,"tests performed",NA,NA,NA,NA,98843,NA,NA,NA,677,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"379","RUS","Europe","Russia","2021-02-12",3997898,14867,15232,77911,496,484.429,27395.161,101.874,104.376,533.877,3.399,3.319,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341481,2.34,0.045,22.4,"tests performed",NA,NA,NA,NA,94114,NA,NA,NA,645,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"380","RUS","Europe","Russia","2021-02-13",4012538,14640,14983.571,78403,492,484.714,27495.48,100.319,102.673,537.248,3.371,3.321,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,106817543,731.956,NA,342918,2.35,0.044,22.9,"tests performed",NA,NA,NA,NA,89386,NA,NA,NA,613,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"381","RUS","Europe","Russia","2021-02-14",4026506,13968,14720.714,78825,422,485,27591.194,95.714,100.872,540.14,2.892,3.323,0.88,NA,NA,NA,NA,NA,NA,NA,NA,299935,107117478,734.011,2.055,332092,2.276,0.044,22.6,"tests performed",NA,NA,NA,NA,84657,NA,NA,NA,580,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"382","RUS","Europe","Russia","2021-02-15",4040505,13999,14477.571,79210,385,483.143,27687.121,95.927,99.206,542.778,2.638,3.311,0.88,NA,NA,NA,NA,NA,NA,NA,NA,204488,107321966,735.412,1.401,320653,2.197,0.045,22.1,"tests performed",NA,NA,NA,NA,79929,NA,NA,NA,548,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"383","RUS","Europe","Russia","2021-02-16",4053535,13030,14223.571,79659,449,473.143,27776.407,89.287,97.465,545.855,3.077,3.242,0.88,NA,NA,NA,NA,NA,NA,NA,NA,277571,107599537,737.314,1.902,319655,2.19,0.044,22.5,"tests performed",NA,NA,NA,NA,75200,NA,NA,NA,515,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"384","RUS","Europe","Russia","2021-02-17",4066164,12629,13990.857,80118,459,463.571,27862.946,86.539,95.871,549,3.145,3.177,0.88,NA,NA,NA,NA,NA,NA,NA,NA,363166,107962703,739.803,2.489,330885,2.267,0.042,23.7,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"385","RUS","Europe","Russia","2021-02-18",4079407,13243,13768,80587,469,453.143,27953.692,90.746,94.344,552.214,3.214,3.105,0.89,NA,NA,NA,NA,NA,NA,NA,NA,374563,108337266,742.369,2.567,327326,2.243,0.042,23.8,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"386","RUS","Europe","Russia","2021-02-19",4092649,13242,13535.857,81048,461,448.143,28044.432,90.739,92.753,555.373,3.159,3.071,0.88,NA,NA,NA,NA,NA,NA,NA,NA,365425,108702691,744.873,2.504,324418,2.223,0.042,24,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"387","RUS","Europe","Russia","2021-02-20",4105424,12775,13269.429,81517,469,444.857,28131.971,87.539,90.927,558.586,3.214,3.048,0.88,NA,NA,NA,NA,NA,NA,NA,NA,368826,109071517,747.401,2.527,321996,2.206,0.041,24.3,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"388","RUS","Europe","Russia","2021-02-21",4117992,12568,13069.429,81926,409,443,28218.092,86.121,89.557,561.389,2.803,3.036,0.88,NA,NA,NA,NA,NA,NA,NA,NA,341426,109412943,749.74,2.34,327924,2.247,0.04,25.1,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"389","RUS","Europe","Russia","2021-02-22",4130447,12455,12848.857,82255,329,435,28303.438,85.347,88.045,563.643,2.254,2.981,0.88,NA,NA,NA,NA,NA,NA,NA,NA,225305,109638248,751.284,1.544,330897,2.267,0.039,25.8,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"390","RUS","Europe","Russia","2021-02-23",4142126,11679,12655.857,82666,411,429.571,28383.467,80.029,86.723,566.46,2.816,2.944,0.88,NA,NA,NA,NA,NA,NA,NA,NA,202632,109840880,752.673,1.389,320192,2.194,0.04,25.3,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"391","RUS","Europe","Russia","2021-02-24",4153735,11609,12510.143,83044,378,418,28463.017,79.549,85.724,569.05,2.59,2.864,0.88,NA,NA,NA,NA,NA,NA,NA,NA,162804,110003684,753.788,1.116,291569,1.998,0.043,23.3,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"392","RUS","Europe","Russia","2021-02-25",4164802,11067,12199.286,83481,437,413.429,28538.852,75.835,83.594,572.044,2.994,2.833,0.88,NA,NA,NA,NA,NA,NA,NA,NA,265528,110269212,755.608,1.82,275992,1.891,0.044,22.6,"tests performed",NA,NA,NA,NA,70472,NA,NA,NA,483,45.83,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
